Hyperparameters,Avg Win Count,Min Win Count,Max Win Count,Std Win Count,Avg L2 Loss,Min L2 Loss,Max L2 Loss,Std L2 Loss,Best Agent
"(10, 0.25, 0.5, 0.5, 0.05)",114.8,110.0,119.0,2.56124969497314,7629.809849999998,7258.8007,8053.4816999999975,227.13041561695863,"[ 0.82213948 -0.23473391 -0.82425973 -0.35811604  0.2114122   0.34474102
  0.68330045 -0.23382298 -0.12544137  0.3795956  -0.01931406  0.12690536
 -0.01979792  0.28891632 -0.87767973 -0.12149986  0.21281912  0.43417306
  0.4177355  -0.71284603  0.07424045 -0.85095147  0.19363264 -0.16116005
  0.42494828 -0.43855952  0.02968941  0.15751249 -0.56040918  0.0724748
 -0.71811557 -0.98218568  0.5740553   0.32167173 -0.6132077   0.68619063
  0.96687806 -0.07581924  0.7011048  -0.54184709 -0.94050351  0.20491649
  0.54393117 -0.70350695 -0.42343079 -0.13905439  0.40215568 -0.26123468
  0.95698979  0.54512232  0.76049868  0.89254629  0.48932181 -0.75295559
  0.78784809 -0.9222346   0.42143681  0.13890922  0.81004007 -0.62352971
 -0.8039845  -0.21988322  0.25045893  0.04662444 -0.77289362 -0.19452204
 -0.44782021  0.1382418  -0.60703853  0.09814584  0.63438347  0.53848562
  0.81940261 -0.16955884 -0.14643482 -0.77027702  0.87579171 -0.25276308
  0.31411999 -0.93334956  0.69368133 -0.53726919 -0.37917129  0.83291666
 -0.69876342 -0.34584916  0.52089956 -0.5371051  -0.45699652  0.2058161
 -0.19793016  0.69179277  0.12659814  0.46018824 -0.89881921 -0.75204366
 -0.3862809   0.62629099 -0.37477848 -0.94627128  0.83758119  0.52590346
  0.82857186  0.62202814  0.58344187  0.45521133  0.30081549  0.56693058
  0.18561119  0.57113798  0.34673856  0.77620887  0.08128544  0.4999773
 -0.1642457  -0.07306777  0.67424513 -0.60788792  0.35660582 -0.715792
  0.4789236  -0.23482823  0.39512522 -0.51909013  0.90514899 -0.30469225
 -0.66288618 -0.55656033 -0.59906674 -0.70534055  0.79389292  0.88822926
  0.95938581  0.84445744 -0.65223553 -0.66934797  0.79322369  0.4536772
 -0.46298686  0.44165672 -0.88161989 -0.71652392 -0.37656869  0.29226431
 -0.24370482  0.00738068  0.74972876 -0.3450614  -0.94400523 -0.78645756
 -0.88355426]"
"(10, 0.25, 0.5, 0.5, 0.15)",114.4,112.0,117.0,1.5620499351813308,7751.744810000001,6936.291400000001,8298.5207,404.9390327467887,"[ 3.86246324e-01 -1.47443914e-02 -4.20135848e-01 -8.18849617e-01
 -6.97667707e-01  5.65314160e-01  4.31443509e-01 -1.26243482e-01
  8.64277598e-01  1.76937409e-01  4.45916552e-02 -9.75666167e-01
  7.60759268e-01  7.77180106e-01  5.58462905e-01  6.04846010e-01
  5.17904165e-01  4.37259550e-01  8.23652412e-01 -5.68234406e-01
 -8.13267924e-01 -5.31420447e-01 -6.96383656e-01 -2.17524110e-01
  4.00225061e-01  3.34068181e-02 -7.00482199e-01  3.85618697e-02
  6.56971475e-01  1.91357610e-01  5.17748080e-01  3.83450982e-01
  7.65511355e-01  8.49730652e-01 -5.48306382e-01  9.20963787e-01
 -3.54218748e-02 -6.63132144e-01  1.47778458e-01  7.69849073e-01
 -7.35741298e-01 -9.80197334e-01 -5.07667505e-01  5.14215966e-02
 -9.64366804e-01  9.83461648e-01  5.76902787e-02 -9.36854738e-01
 -9.82931344e-02  5.66498078e-01  8.53486200e-01 -2.96397136e-01
  9.50866750e-01  2.84653314e-01  1.38156638e-01 -4.03788601e-01
  8.11629817e-01  7.83397444e-01  3.84306231e-01 -9.90652014e-01
 -8.61896244e-01  7.23144363e-01  9.21681009e-01  2.21903759e-01
 -8.63558683e-02 -3.98326081e-01  5.65524950e-01 -1.17742832e-01
 -5.02183450e-01  9.62071668e-01 -5.63471839e-01  7.90204937e-01
  9.65134680e-01  8.83561652e-01 -6.52676951e-01  6.92575638e-01
 -1.35157404e-01  8.17882617e-01 -3.26535487e-01 -6.21811760e-01
  2.00383534e-01 -7.69686770e-01  7.14979509e-01  7.84747825e-01
  7.15970364e-01  8.73656488e-01  4.74835062e-01  7.04413632e-01
 -1.44186968e-01  3.55163716e-02  4.68617737e-01 -6.39802154e-01
  8.39993733e-01  7.40669657e-01  7.52388265e-01 -9.88931788e-01
  8.08635516e-01  7.91815256e-02  3.60459641e-02 -6.09111395e-01
  5.60401483e-01  8.18018782e-02 -6.82242459e-01 -8.75512511e-01
  6.87111275e-01 -2.84596803e-01 -2.81500364e-01  7.51636326e-01
  5.96092119e-01  9.28772859e-01  4.72361930e-01  6.61266214e-01
  5.95099702e-01  8.06120498e-01 -6.83501721e-01  2.97729933e-01
 -2.67581243e-01  4.00264613e-01  5.08309668e-01  7.83307108e-01
 -8.59751737e-01 -9.36731316e-01 -8.52246126e-01 -1.08718346e-01
 -1.50475298e-01  7.10535100e-01  6.51156228e-02 -9.97119332e-01
 -2.11709806e-01 -7.60417938e-01 -9.93109197e-01 -3.33543209e-01
  1.18761827e-01  5.61400266e-01 -2.04130491e-01 -2.37766034e-01
  8.91326619e-01 -3.39148338e-01  8.51557506e-01  6.38858690e-01
 -2.91213824e-04  6.56525271e-01  4.27521324e-01 -6.26663607e-01
  3.20270980e-01 -1.00767710e-01  6.40837758e-01  2.19936807e-01
  9.57109126e-01  9.07380904e-01 -2.96898511e-01]"
"(10, 0.25, 0.5, 1, 0.05)",115.2,110.0,121.0,2.9257477676655586,7588.72087,7384.2237000000005,7966.048799999999,152.76734915257896,"[-0.48459691  0.66983339 -0.71653215  0.35249545  0.59222642 -0.30722223
  0.48782921  0.55585531  0.114152    0.18151569 -0.5313325  -0.16841177
  0.63053824  0.07711433 -0.29189626 -0.99437606 -0.16463004  0.37038231
 -0.3582299   0.78641394  0.8866511  -0.49100701 -0.6017222   0.47909774
  0.56814404 -0.11988345  0.35775685 -0.03724078  0.1591534   0.65437786
 -0.55278132 -0.06730304  0.7983745   0.96294749  0.66606138 -0.43250788
  0.17539332 -0.0602687   0.4307716   0.86173753  0.60855883 -0.88740225
  0.95447974  0.81758479 -0.36352332  0.06994375 -0.9587495   0.93890723
  0.32304142 -0.73485724  0.72815277 -0.51481911  0.75300875 -0.19562529
 -0.18537255 -0.94426122 -0.47533912 -0.10839275  0.21439529 -0.9639156
  0.44253845  0.84931611 -0.74189043 -0.92899971 -0.43805211  0.60268076
  0.30655326 -0.35406143  0.90627834  0.57442295 -0.79734198 -0.07715255
 -0.46245724  0.97295426 -0.10139911 -0.58372274 -0.84325739  0.52569644
 -0.47194471 -0.36932218  0.52327207  0.3971264   0.5684763   0.3000953
 -0.77021678  0.46652383 -0.35835066  0.41989188 -0.31017014 -0.509535
 -0.74480653  0.88399993  0.50539278 -0.30180296 -0.97999667 -0.18411672
  0.05689349 -0.17440592  0.58115579 -0.26417709  0.01840529 -0.89220328
 -0.1085383   0.96429967  0.64729379  0.005752    0.35883412 -0.40063197
 -0.11752838  0.30396281  0.655425    0.3681478  -0.81707056  0.66265858
  0.81512122  0.07511157 -0.02016502  0.31108855 -0.93957288  0.7117904
 -0.59259167 -0.75619755 -0.67785705 -0.80996054  0.06933152 -0.97147817
 -0.71840447 -0.27468044 -0.5632426  -0.34046611  0.8824415  -0.73557668
  0.802056    0.94443105 -0.21719226  0.57202861  0.94279369  0.70309447
  0.68006568 -0.53534397  0.35100285  0.96742349 -0.69171293 -0.68670765
  0.80687334 -0.1189875  -0.26906497  0.95829378 -0.18795832  0.98553949
  0.32773852]"
"(10, 0.25, 0.5, 1, 0.15)",113.9,108.0,122.0,4.3,7533.783440000001,6982.699399999998,8067.394400000001,354.7844737574364,"[ 0.53682411 -0.70757524 -0.42863594 -0.43888974 -0.52287695 -0.48704859
 -0.79438136  0.5288175  -0.08597799  0.30635507 -0.15735636 -0.22326452
  0.84322494  0.44882245 -0.26491564  0.20996052  0.62925539 -0.14059953
  0.245648    0.39396571  0.1777826   0.80535918  0.96494922  0.84040994
 -0.13954051  0.89553044  0.89026222 -0.04153259  0.03459491  0.99142224
  0.52867868 -0.77079814 -0.1977489  -0.32760142 -0.529264   -0.5340057
 -0.031424   -0.80067019  0.89300312  0.36426483 -0.8815255  -0.37754254
 -0.05630373  0.31345961 -0.78601808  0.66088336  0.46543277  0.05565277
 -0.43028849  0.52671387  0.1670672  -0.47596013  0.39646186  0.75419555
  0.12244234  0.78531134  0.89903275  0.58432773  0.50786851 -0.33921842
  0.13372276  0.62427403 -0.40103656  0.92073928  0.91371966  0.52421599
 -0.62180751  0.53881169  0.10415555 -0.80488156  0.85391768 -0.6230285
  0.01580813 -0.23442155  0.01400793  0.29881156  0.46741014  0.24172207
  0.58296962  0.43406598 -0.94663084  0.42416809 -0.11598523 -0.1202447
 -0.29075168  0.54003357 -0.591904   -0.0259367  -0.34425021 -0.1683575
  0.5486961   0.19110303 -0.71305007 -0.99305429 -0.89160313 -0.59241004
  0.03027992 -0.75955736  0.97313859 -0.11054974  0.47507017  0.50317775
  0.1529205  -0.46223231 -0.54306079  0.69438534 -0.50907087  0.75540977
 -0.87698799  0.32669615  0.54878922  0.84147523 -0.54414075  0.21900503
 -0.77518629 -0.56642831  0.23606706 -0.2672498   0.57171936 -0.34953088
 -0.67358129 -0.53306154 -0.41548516 -0.98281424 -0.7752557   0.68107157
  0.01117878 -0.54857132 -0.24898631 -0.64729578  0.19236829 -0.67997068
  0.29967516  0.42156048 -0.08573576 -0.03115255  0.33497424  0.78765704
 -0.74838314  0.25328068  0.70231887  0.93020662  0.54677143  0.92515757
 -0.44440091 -0.78094993 -0.90531063  0.89359736  0.23272265  0.2760961
 -0.77476732]"
"(10, 0.25, 0.5, 2, 0.05)",171.4,163.0,176.0,3.903844259188627,1850.7219799999998,1746.4230999999993,1980.8026000000004,83.84116584853547,"[-0.28759948 -0.82702348  0.5652596  -0.33678878  0.46792439 -0.04517938
 -0.74317545  0.46120036 -0.16482599 -0.16087129 -0.85694388  0.79468769
  0.58030398 -0.58101631  0.86944437 -0.76255985 -0.04130722  0.47075169
 -0.83060906 -0.51632092 -0.61198048 -0.96886518 -0.71710695  0.65742895
  0.35702889 -0.31194128 -0.47248054 -0.34952925  0.64595177 -0.17988569
  0.57215874 -0.19745255  0.37995797 -0.99684599  0.82973408  0.95657025
  0.83812808  0.70064877 -0.68733888 -0.17128132  0.45411167  0.26047902
 -0.60238819  0.48968695  0.17591408  0.60148913 -0.24500863  0.18798722
 -0.99849265  0.68393829  0.79374385  0.16632952  0.03316379  0.93778817
 -0.10828275  0.43096441  0.512513   -0.24106155  0.44252303  0.66137875
  0.202625   -0.52057092  0.00280736  0.70850855 -0.75314772 -0.70913985
 -0.58964064 -0.10383261  0.02012954  0.24920979  0.13480412  0.92211449
  0.87591765 -0.85108437 -0.6116592  -0.17552033  0.60217216  0.59362001
 -0.81671672  0.47197223 -0.2420139  -0.9865362   0.35208557  0.55776534
  0.60719416 -0.90941672  0.65173487 -0.62431755  0.40061394 -0.85405456
  0.34796186  0.66164195  0.29183379  0.54237556 -0.10994229  0.33079371
  0.40051154  0.42394592  0.33491223 -0.22366743  0.61725169 -0.46557458
 -0.12680116  0.48301829  0.56063998 -0.73749241  0.52083136  0.56382788
 -0.09421072 -0.59376549 -0.2640938  -0.09889697 -0.9952447  -0.75633329
  0.96078149  0.40115367  0.74255839  0.57729223  0.07190141  0.40703438
 -0.48787039 -0.51575477  0.53905423 -0.38996525  0.61790904  0.42064199
 -0.29950305 -0.14821204 -0.03542539 -0.94237425 -0.98085969  0.16655363
 -0.06230037 -0.03953385  0.76215683  0.81563621  0.77808514  0.84249412
  0.1265294  -0.36921515 -0.95069239  0.61302263 -0.03200334  0.93481779
 -0.69966686 -0.38574769  0.92233946 -0.31368476  0.85417258  0.93059337
 -0.96290815]"
"(10, 0.25, 0.5, 2, 0.15)",151.5,148.0,154.0,1.8027756377319946,37131.890750000006,31762.738899999997,40870.47550000002,3417.0434875342717,"[-0.10549663  0.74727583 -0.08616984 -0.49461624 -0.26994264  0.31708101
  0.58454128 -0.40381395 -0.29733505  0.33513186 -0.2905307   0.09873878
  0.231393    0.93566698 -0.46538198  0.06174635  0.05016228 -0.28384384
 -0.40579097 -0.97681982 -0.58723959 -0.63683809  0.84175295 -0.20456905
  0.20449395  0.77494029  0.21633733  0.93748439 -0.83515531  0.97854388
 -0.14612612  0.39386257 -0.62486759  0.72210775  0.93053528 -0.9104574
  0.04489078  0.4397517  -0.32297105  0.45348306 -0.31779313  0.27674376
  0.25032547 -0.1625874  -0.4190286  -0.22256079  0.50314319 -0.48249933
 -0.40716017  0.0224986  -0.35979556  0.47362804 -0.28158598 -0.89188486
  0.48052504  0.49085406  0.31007304 -0.12578309 -0.36516918 -0.59366141
  0.18443801 -0.74107247  0.261376    0.06092574  0.47727189  0.16430486
  0.41738917 -0.76506891 -0.32615943 -0.35237699  0.98606719 -0.37882354
  0.18531152 -0.76365603 -0.5551614   0.42834038  0.90714188 -0.12018187
  0.39293465 -0.64767438  0.99704921 -0.17598863  0.96561821 -0.00217081
  0.2471978   0.36058763 -0.47032311  0.62475952  0.64701085 -0.45077041
  0.09245365  0.10065678  0.67308575  0.49307197  0.86136427 -0.9283769
 -0.75251825  0.2124155   0.00386854  0.39988943  0.00274653 -0.33943504
 -0.20144176 -0.71574824 -0.05073782 -0.23274433 -0.43498458 -0.06349251
 -0.98097879  0.75615923 -0.29795595  0.62593704 -0.60360699  0.86443655
 -0.77032023 -0.91300641  0.04051385 -0.74005657 -0.79158345 -0.93895051
 -0.45480698 -0.63741356 -0.054057    0.74340647 -0.32047578  0.31990697
 -0.7529981  -0.93501158 -0.91471642 -0.30985497  0.36448871  0.8048512
 -0.90485128  0.8359544   0.8757129  -0.10983966 -0.63358206  0.89130363
 -0.63795697  0.85967757  0.46085351  0.67386341 -0.4127537   0.56936446
  0.81023045 -0.25688467  0.36244462 -0.1157626  -0.06965777  0.37745836
 -0.86435163]"
"(10, 0.5, 0.25, 0.5, 0.05)",120.2,114.0,126.0,3.7629775444453553,21666.991060000008,18967.2777,25467.363000000005,1767.9419467107189,"[ 0.92730546 -0.33629209 -0.83356004  0.71214567 -0.99947323 -0.4109022
 -0.68219668  0.35175147 -0.21993136 -0.64751841  0.21732394 -0.35129268
  0.49042482 -0.09967727  0.80163805 -0.59532413 -0.27398629  0.76911291
 -0.52096889 -0.0362262   0.68062104 -0.88261497 -0.54290887  0.10259904
  0.8234801   0.84199246  0.46151157  0.90890846 -0.09513769 -0.39636428
  0.81686089  0.92248353 -0.83502695  0.01026746 -0.79596685 -0.22447238
 -0.64980488 -0.76984815 -0.5432886  -0.61089081  0.84195402 -0.53153236
 -0.70600295  0.14909744 -0.63514042  0.77169634 -0.74139698 -0.77450351
 -0.27318561 -0.33330514  0.71748382  0.98682896  0.19464543 -0.2669173
 -0.77615963  0.89393133  0.08437202  0.64434035  0.80118093  0.79484342
  0.81961253  0.07872621 -0.16941446 -0.83331086  0.42558299  0.72197041
 -0.30195987 -0.50629278 -0.31363765 -0.44178884  0.61816342 -0.63674758
  0.73735948 -0.51995527 -0.39039946  0.56452027  0.48818494 -0.33938347
 -0.74732191  0.09671439 -0.12877127 -0.47498206 -0.60143622  0.65382771
 -0.25551637  0.18838171  0.27662468  0.20137116  0.22270239  0.85794528
 -0.67121475 -0.00180663  0.62503164 -0.34859315 -0.9933957  -0.82814753
  0.5072831   0.7894401   0.38600849 -0.31408263  0.38586724  0.02611678
  0.10965792  0.49747204 -0.77476988 -0.04964222  0.61481912 -0.85844517
 -0.89738326 -0.51392965 -0.4592284   0.82946057 -0.583617   -0.91536238
  0.89601406  0.31814989 -0.74886691  0.55021291 -0.66292184  0.69525485
  0.82626403 -0.92736582 -0.3255755  -0.38294868 -0.97314752 -0.90568132
  0.28955819  0.28572022 -0.48441998  0.16867929  0.94110595  0.72122084
  0.69090925 -0.40511463 -0.50486926  0.7028825  -0.18211142 -0.3275811
 -0.23162471 -0.30138536 -0.68463328  0.06377718  0.34387113  0.03441647
  0.94141628  0.96280122 -0.84513323 -0.44738335  0.99597754 -0.36842484
  0.04465861]"
"(10, 0.5, 0.25, 0.5, 0.15)",113.8,110.0,118.0,1.98997487421324,7572.957880000002,7230.131300000002,7988.4922000000015,215.99644471824902,"[-2.39160325e-01 -8.62336525e-01  3.71034728e-01 -5.75258157e-01
  5.27680691e-01 -4.74747515e-02  7.25310065e-01  4.13028523e-01
  7.51343363e-01  2.92569914e-01 -1.43415621e-01 -2.72515937e-01
  6.41896481e-03  5.87968735e-01 -7.73707083e-01 -4.09761136e-01
 -9.71250465e-01 -9.67615332e-01  9.73329718e-01 -4.89814583e-02
  8.67017717e-01 -2.48881504e-02  9.14344395e-01 -6.59000128e-01
 -1.54196677e-01 -4.48834504e-01 -6.41369397e-01 -7.81309051e-03
 -4.34055774e-02 -8.13956490e-02  3.94834077e-01 -1.02569591e-01
 -3.73585876e-01  7.68230551e-01 -1.26932965e-01 -3.78705044e-01
 -9.69132400e-01  3.46840490e-01  6.90479371e-01 -2.13878927e-01
 -8.90522409e-01 -6.62609072e-01 -6.30593546e-01 -5.15565113e-01
 -9.79852105e-01  5.31054658e-01 -9.23951820e-02 -4.95172093e-01
 -6.41579292e-01 -2.91314266e-01 -6.63181392e-01  1.55410145e-01
 -5.32609754e-01 -9.88815486e-01 -7.58325391e-01 -7.13754246e-01
 -2.79149797e-01  5.45776135e-01 -9.15817431e-01 -3.46233533e-01
 -1.71967855e-01  9.66191745e-01  9.21282528e-01  1.05999634e-01
  8.51319283e-01 -9.64664353e-01 -2.78440314e-01  4.92727994e-01
 -6.51452521e-01  3.38658252e-02  1.52341065e-01  1.09296862e-01
 -7.10589770e-01  8.73919514e-01  8.17982207e-01 -4.16974969e-01
  7.64852185e-01 -2.32115846e-01  9.14243912e-01 -1.16360111e-01
  8.45573892e-01  9.49616455e-01  3.06261379e-01 -2.15521504e-01
  6.48514479e-01 -8.21214307e-01 -9.53405277e-04 -4.35835290e-01
  6.93065535e-02 -6.28793208e-01 -6.16519066e-01  7.40568502e-01
 -3.10337716e-01 -9.84952748e-01 -1.73999279e-02 -7.18602638e-01
 -6.65501439e-01  2.33050182e-01  5.87515742e-01 -5.75797245e-01
  7.22859672e-01  5.67239661e-01  9.58498880e-01  4.46855865e-01
  9.69568709e-01 -8.43069557e-01 -9.32702402e-01 -9.29569845e-01
 -8.97847469e-01 -7.01321281e-01  8.61753609e-01  4.11913267e-02
 -9.28642953e-02  8.58199388e-01 -4.03362213e-01  1.44925376e-01
  8.39075545e-01  2.96722676e-01  4.64584080e-01 -8.39894959e-01
 -5.80491981e-01  2.01233135e-01  4.62597468e-02 -2.52969176e-01
 -5.44414077e-01  4.42380844e-02 -8.17796208e-01  9.94715646e-01
 -6.07325776e-01 -9.54669235e-01  7.72233512e-01 -2.22453910e-01
  8.56798373e-01 -9.73137198e-01  8.90326656e-02 -9.98664022e-01
 -1.44050631e-01  1.48879239e-01  1.02703206e-01 -7.48000054e-01
  6.56982430e-01 -6.46688333e-01  9.25328460e-01 -4.79772267e-01
  7.58667795e-01 -9.24464990e-01  7.65372169e-01 -9.17817386e-01
 -5.64989755e-01  4.20461167e-01 -7.25596123e-01]"
"(10, 0.5, 0.25, 1, 0.05)",147.0,138.0,153.0,4.753945729601885,5512.261960000002,5211.796799999997,5763.767,186.97090222554039,"[ 2.42779312e-01 -3.29742171e-01 -7.26893169e-01 -1.99377203e-01
  2.52772736e-01 -7.06477647e-01  3.54059758e-01  3.20602769e-01
 -7.40562283e-01 -4.73064572e-01  2.26678555e-01  9.53520305e-02
  4.45150220e-01  8.78790582e-01 -1.90679284e-01  2.75477377e-01
 -6.86223941e-01 -1.34922849e-01  7.70134448e-01 -1.81079328e-01
  6.94240138e-01  6.15234091e-01  4.34730086e-01  7.20529217e-01
 -2.52706429e-01  5.86039105e-01 -3.23941910e-01 -3.53013007e-02
  5.93521343e-01 -4.29705096e-01 -2.41872093e-01 -8.37694436e-02
  9.34354031e-01  1.19739189e-01  1.89672037e-01  6.32827287e-02
 -7.67138345e-01 -3.38480009e-01 -2.21349920e-01  2.21615801e-01
 -1.74079817e-01 -3.91296565e-01  5.14625017e-01 -4.74418704e-01
 -9.32464137e-01  4.30541873e-01  3.44433861e-01 -4.55769890e-01
 -7.00176795e-01 -6.60682518e-01 -2.21508680e-01  2.76627417e-01
 -8.07708426e-01 -6.80590134e-01  3.06559099e-01  9.86423495e-01
  4.12538421e-01 -4.96886203e-01  3.55414675e-01 -9.22406128e-01
  5.39053008e-01 -2.67598890e-02  9.21832495e-01 -2.09828127e-01
 -1.84676412e-01 -2.71541777e-01 -2.60752701e-01 -5.61957010e-02
  9.46361550e-01  8.24505009e-01 -2.51593668e-01  9.82558946e-01
 -5.45738438e-01 -1.46119410e-01 -7.22557051e-01  2.21921902e-01
 -6.43614342e-01  3.43574909e-01  8.79120925e-01  5.71903051e-01
  3.33344632e-01  4.02436300e-01  6.77149902e-01 -2.55540292e-01
  7.25040603e-01 -3.58397681e-02 -8.32333197e-01 -1.96559134e-01
  4.43254630e-01 -2.38746445e-02 -8.15147774e-01 -5.83864310e-01
 -7.91131334e-01 -9.50740598e-02 -7.61480710e-01 -9.35061410e-01
  8.30595273e-01  5.36213883e-01  2.46336519e-01 -9.22349009e-02
  3.72203499e-01 -7.03283291e-01  9.97225183e-01  7.61007721e-01
 -3.33486608e-01  5.73257910e-01 -7.16928973e-01  7.84246575e-01
  3.66005577e-01  4.99825084e-02  5.12006370e-01  5.93306153e-03
 -2.71818607e-01  8.23320347e-01 -6.35890883e-02  1.14668416e-01
  6.60104526e-01  6.95707617e-04 -9.12598847e-01  9.34198203e-01
 -4.39711548e-01  3.29830212e-01 -2.86637248e-03  7.84856031e-01
 -6.38254437e-01 -7.15362349e-01 -5.24358525e-01 -2.19245075e-01
 -9.87590250e-01  2.97540405e-02  9.33149453e-01 -7.05637709e-01
  9.94556984e-01 -5.05541334e-02  4.41400375e-01  3.58140780e-01
 -9.95383005e-01  6.32241538e-01 -7.02158783e-01 -6.95789889e-02
  4.46938843e-01  3.43288050e-01  1.30118429e-02  2.03329426e-02
  3.34861955e-01 -2.17432794e-01  2.07129438e-01 -9.33622484e-01
  6.03288457e-01  8.41493389e-01 -4.80838631e-01]"
"(10, 0.5, 0.25, 1, 0.15)",114.5,110.0,120.0,3.0083217912982647,7571.179280000001,7105.230099999998,8009.717100000001,234.6511420153157,"[ 0.25328691 -0.8903475  -0.43644114  0.77126469 -0.5169947  -0.7582146
 -0.64802537 -0.26676142 -0.68591122  0.08112321  0.12702773 -0.28045011
 -0.16087548 -0.17896229  0.56343083  0.30195121 -0.68464624  0.46229961
  0.03306448  0.14136691  0.8257908   0.86996641 -0.12452207 -0.23071786
 -0.43335859  0.96426033  0.42829281  0.45309851  0.042826    0.10861302
  0.90190918 -0.0411647   0.05957709 -0.41469462  0.10698759  0.67247855
 -0.56735059 -0.75367298 -0.86009268  0.0977103  -0.52706204 -0.62533881
  0.15230678  0.21695473  0.94712904  0.53257672  0.63431657  0.83759162
 -0.32735047 -0.0117208  -0.12757572  0.88185129  0.79628898 -0.89803883
  0.40739232  0.77901819 -0.48454831 -0.18235157  0.85680304  0.62652583
 -0.14756473 -0.1070224   0.78874414  0.79766571 -0.54632363 -0.04000563
  0.28762455  0.77022312  0.78642218 -0.96375073 -0.95548153 -0.63718814
  0.33280598  0.7219525  -0.01838901 -0.52630461  0.27097494  0.48872526
  0.98844952 -0.85165685  0.41262052 -0.12455274  0.0151513   0.96282546
 -0.4805971   0.5929422  -0.34313172  0.83471225  0.5829197   0.57076365
 -0.98516846  0.78617936  0.70272441 -0.29346641 -0.81683887  0.94024385
  0.25754065  0.77447538  0.76853921 -0.61942391 -0.01953213  0.87521412
 -0.3659126  -0.59827675 -0.51303201 -0.83677691  0.532843    0.96286904
 -0.57665263  0.56777248  0.52229907  0.99113291 -0.72520064 -0.57983893
  0.69088398  0.23918357  0.54029038 -0.7393988   0.79720499 -0.44886979
 -0.68314875 -0.98014795 -0.7076002  -0.68199895 -0.6488383  -0.75572012
 -0.98191711 -0.35728058  0.18352806  0.18443839 -0.83009077  0.00907203
  0.51619233  0.34926422 -0.49238327  0.8939358   0.39659859  0.87770616
  0.65713493 -0.68411457 -0.12035006 -0.65934946 -0.44689352  0.2677175
 -0.75602721  0.68023457  0.56436184 -0.49218225  0.17105977 -0.17251641
 -0.04542007]"
