Hyperparameters,Avg Win Count,Min Win Count,Max Win Count,Std Win Count,Avg L2 Loss,Min L2 Loss,Max L2 Loss,Std L2 Loss,Best Agent
"(20, 0.5, 0, 0.05, 0.15)",26.4,20.0,33.0,4.223742416388575,146579.22603000002,108734.40260000002,179323.31170000005,22028.71337937841,"[ 89.  35.   2.   7.   7.  25.   0.  23.  11.  39.  21.  71.  11.   3.
   7.   2.   1.  21.  12.  38.   0.   3.  78.   6.  20.  18.   9.  20.
  99.  44.   5.  55.  47.  32.  10.  13.  23.  54.  45.  61.  24.  23.
  47.   1.  71.  34.  10.  28.  77. 100.  17.  35.  54.  82.  33.  82.
  45.  94.  74.  25.  72.  97.  40.  55.  59.  26.  83.  94.  75.   0.
  99.  88.  86.  69.  89.  97.  76.   3.  80.  58.  22.   6.  55.  78.
  50.  89.  36.   2.  64.  89.  42.  36.   8.  76.  11.  16.  65.  35.
  14.  22.  75.]"
"(20, 0.5, 0, 0.15, 0.05)",26.8,22.0,32.0,3.340658617698013,336724.22733,312776.8806,365325.50889999996,18047.47851082518,"[ 62.  69.  29.  36.  69.  61.  66.  43.  16.  13.  10.  29.  49.  30.
  18.   4.  42.  43.  40.  17.  13.  13.  31.  93.  33.  61.  82.  28.
  89.   6.   6.  33.  35.  34.  43.   8.  32.  70.  86.  51.  83.  44.
  33.  36.  70.  58.  67.  64.  61.  50.  18.  75.  55.  67.  87.  55.
  84.  29.  89.  75.  84.  22.  63.  35.  86.  12.  10.  73.  80.  32.
  52.  62.  60.  45.  45.  23.  28.  14.  60.  57.  13.  24.  53.  38.
  57.   1.  61.  93.  15.  20.  90.  32.  69.  27. 100.   0.  85.  30.
  29.  53.  55.]"
"(20, 0.5, 1, 0.05, 0.15)",23.8,17.0,32.0,3.9698866482558417,153519.62465,118555.92220000002,182810.0965,21302.59881597926,"[ 12.  37.   8.  10.  11.   0.   4.  38.  39.   5.   5.  30.   7.  21.
  29.  14.  14.  10.  70.  47.  39.  22.   8.   7.  51.  38.   2.  33.
  55.  50.   4.  28.  64.  19.  81.  33.  22.  54.  34.   8.  56.  81.
  67.  10.  38.  12.  34.  51.  73.  61.  49. 100.  72.  60.  49.  18.
  43.  19.  43.  42.  58.   8.  31.  10.  74.  34.  18. 100.  66.  38.
  72.  51.  73.  16.  29.  41.  27.  95.  11.  47.   4.  52.  20.  28.
  77.  33.  29.  62.  71.  60.  93.  93.  37.  73.  33.  26.  62.  41.
  93.  52.   5.]"
"(20, 0.5, 1, 0.15, 0.05)",16.5,10.0,20.0,2.8372521918222215,288069.05858,256593.03470000002,319334.30629999994,23437.958209177363,"[ 88.  63.  49.  99.  44.  37.  34.  31.  42.  31.  39.  65.   1.  32.
  78.  30.  22.  17.  64.  33.  17.   3.  43.  19.  15.  16.  71.  60.
  41.   9.  24.   0.  60.  61.  53.  78.  10.  21.  38.  33.  66.  49.
  93.  82.   7.  20.  91.  77.  47.  37.  13.  26.  64.  57.  59.  17.
  18.  36.  13.  71.   4.  66.  23.  92.  38.  57.  26.  52.  11.  16.
  86.  78.  27.  96.  79.  50.  83. 100.   2.  58.   6.  40.  33.  32.
  80.  33.   8.  43.  61.  84.  69.  86.  65.   3.  14.  52.  64.   6.
  78.  59.  16.]"
"(40, 0.25, 0, 0.05, 0.15)",14.9,11.0,21.0,2.773084924772409,127583.42031,102129.84750000002,147608.10360000003,13276.285418248002,"[ 39.  16.  87.  56.  33.  26.  18.  17.  19.   6.  21.  21.  17.  21.
  17.  10.   8.  22.  73.   8.  10.   4.  60.  45.   5.   2.  35.  42.
  56.  39.  20.   8.  69.  29.  46.  24.  18.  76.   2.   3.  67.  69.
  22.  10.  30.  72.  13.   9.   5.   4.  93.   6.  54.  17.  50.  28.
  57.  96.  26.  61.   2.  40.  61.  51.   0.  49.  70.  75.  38.   2.
 100.  83.  22.  29.  64.  94.  14.  37.   7.  11.  88.  17.   4.  61.
  33.  60.  58.  19.  45.   7.  24.  57.   9.  78.  19.  71.  69.  25.
  90.  54.  15.]"
"(40, 0.25, 0, 0.15, 0.05)",24.4,19.0,31.0,3.954743986657038,203138.99226,164097.9659,269590.1686,32843.70704512099,"[ 24.  68.  33.  58.  74.  19.  14.  13.  14.   0.  47.  26.   7.  40.
  18.   2.  75.  11.  33.   0.  43.   5.  22.   5.  30.  32.  89.  20.
  31.  13.  20.  56.   4.  14.  26.  25.  28.  14. 100.  40.  49.   8.
  12.  22.  33.  92.  29.  75.  24.  42.  75.  25.  83.   5.  52.  20.
  90.   6. 100.  97.  56.  87.  64.  66.  38.  19.  87.  27.   1.  85.
  32.  66.   5.  92.  22.  96.  53.  12.  57.  77.  75.  84.  44.  98.
   3.  78.  95.  72.  53.  59.  52.  35.  49.  94.  68.  66.  93.  59.
  66.  82.  52.]"
"(40, 0.25, 1, 0.05, 0.15)",19.7,14.0,27.0,4.1,96175.51183,78970.3493,113740.8573,10796.99217520619,"[78.  5. 83. 41. 31. 13.  8. 10. 19. 40. 18. 16. 11.  3.  6. 15. 26.  9.
 30. 24. 24.  0. 37. 20. 25. 31. 46.  7. 20. 36. 37. 32. 27.  8.  4. 48.
 37. 43. 31. 23.  7. 71. 11. 19. 95.  3. 32. 72.  2. 50. 36. 30. 95. 80.
 30. 27.  5. 35. 86. 61. 47. 93. 81.  2. 56. 48. 61. 41.  3. 65. 89. 89.
 38. 67. 84.  1. 46. 24. 94. 68. 78. 90. 43.  1. 33. 51. 11.  0. 31. 36.
 49. 38.  2.  9. 29. 31. 36. 79. 24. 11. 31.]"
"(40, 0.25, 1, 0.15, 0.05)",16.9,11.0,25.0,4.253234063627348,156026.95899999997,133814.6739,196912.56809999997,21798.69602584756,"[ 26.  39.  14.  70.  89.  35.  34.  30.  24.  16.  22.   6.  29.  20.
  15.  15.  18.  24.  89.  18.  16.  27.   4.  20.   6.  25.  11.  30.
  90.   0.   1.  11.   5.  26.  19.  84.  22.  72.   6.  40.  13.  23.
  27.  21.  22.  96.  53.  54.  80.  56.  42.  50.  10.   3.  33.  79.
  66.  77.  64.  93.  62.   4.  97.  37.  62.  64.  36.  60.  86.  80.
  87.  79.  15.  64.  45.  21.  24.  88.  92.  95.  19.  68.  98. 100.
  41.  71.  58.  42.  40.  68.  36.  80.  32.  14.  57.  50.  25.   0.
  39.  27.  55.]"
"(40, 0.5, 0, 0.05, 0.15)",30.2,20.0,39.0,4.935585071701227,101081.17318999999,82095.9227,133574.77479999998,15900.789820080516,"[73. 11. 66. 36. 15. 26. 16. 22.  2. 12.  8.  5.  2. 25.  3. 42.  0. 24.
 38.  8. 25.  0. 35.  4. 15. 27.  0. 46. 10. 16.  2. 62. 15. 71. 25. 25.
 19. 58. 10. 41. 28. 28.  3.  6. 61.  7. 80.  7. 54. 53. 57. 21. 90.  4.
 40. 98. 24.  4. 17. 55. 64. 74. 19. 90. 56. 48. 15.  8. 17. 54. 81. 70.
 95. 65.  2. 55. 79. 30. 93. 82. 57. 70. 97. 87. 35. 50. 13. 57. 99. 10.
 24. 78. 11. 27. 13. 85. 73. 57. 65. 25. 65.]"
"(40, 0.5, 0, 0.15, 0.05)",18.6,12.0,26.0,3.9293765408777004,201475.84138000003,174193.12450000003,248986.7058,20465.5694906248,"[ 31.   8.  79.  47.  29.  29.  20.  33.  51.  35.  31.  56.   9.  37.
   8.  21.   1.  14.  64.  15.  20.  36.  44.  13.  10.  29.  34.  26.
  36.  14.  12.  32.  98.  25.  40.  33.  36.   3.  21.   4.  39.   4.
  75.  46.  66.  37.  77.   5.  87.  37.  62.  60.  81.  35.  14.   9.
  26.  30.  38.  13.  25.  42.  57.  73.  35.  41.   3.   6.  30.  32.
  24. 100.  61.  35.  63.   0.  49.  11.  43.  36.  68.  20.  25.  74.
 100.  44.  22.  32.  58.  29.  98.  42.  50.  98.  90.  29.  86.  24.
  54.  71. 100.]"
"(40, 0.5, 1, 0.05, 0.15)",31.2,23.0,35.0,3.218695387886217,104818.13712999999,84465.44239999999,125509.51439999997,13643.908952253867,"[ 33.  61.   0.  16.  27.  30.  10.  24.   1.  16.   1.  10.  17.   6.
   6.  12.   8.   8.  38.  17.  71.  55.  13.   3.  22.   1.  45.  31.
  28.  31.  25.   7.  32.  16.   2.   6.  10.  29.  16.  20.  75.  44.
  69.  27.   9.   5.  55.  52.  47.  32.  90.  99.  33.  33.  59.   9.
  87.  81.  13.  92.  37.  77.  91.  85.  86.  94.  33.  30.  53.  29.
  32.  46.   6.  67.  94.  33.  78.  53.  85.  41.  25.  23.  69.   1.
  26.  30.   0.   0. 100.  17.  56.  11.  26.  11.  85.  22.  30.  46.
   5.  35.  85.]"
"(40, 0.5, 1, 0.15, 0.05)",15.2,11.0,22.0,2.925747767665559,241269.61986000004,214717.16519999996,285526.6458,19919.441211546735,"[14. 95. 24. 53. 28. 15. 15. 53. 10. 17.  7.  5. 21. 60. 26.  3. 34. 36.
 84. 23. 20. 38. 10. 53. 33. 12. 37. 29. 22. 38. 44. 48. 50. 74. 83.  2.
 70. 67. 11.  8. 83. 33. 51. 66. 83. 97.  1. 12. 24. 52. 19. 46. 14. 21.
 27. 79.  0. 10. 50. 70.  1. 80. 54. 39. 78. 52. 53. 73. 80. 27. 99. 21.
 37. 65. 62. 85. 43. 95. 51. 20. 29. 40. 80. 18. 28. 26. 91. 83. 45. 19.
 29. 75. 55. 61. 89. 36. 79.  1. 10. 13. 70.]"
