Hyperparameters,Avg Win Count,Min Win Count,Max Win Count,Std Win Count,Avg L2 Loss,Min L2 Loss,Max L2 Loss,Std L2 Loss,Best Agent
"(20, 0.25, 1, 0.05, 0.15)",178.7,173.0,186.0,3.6345563690772495,487.80411999999995,455.7519,524.7279999999998,18.94173386370948,"[ 0.11285704 -0.18536025  0.22662473  0.20604159 -0.52612983  0.37226069
  0.07149546  0.96286717 -0.3106382  -0.87117065 -0.64721078 -0.68689641
  0.53627683  0.32357896  0.1837101  -0.9207512  -0.48906094 -0.08810286
 -0.23269572  0.69107977 -0.36576497  0.09965706 -0.57008254  0.72627462
 -0.13088601 -0.42757418 -0.54736244  0.22487765  0.69001099 -0.17443518
 -0.06487146  0.43552564  0.21576746 -0.0434878  -0.23258985  0.54057317
  0.46750287  0.62808149 -0.15030205  0.85607694 -0.88034194  0.68157305
  0.21817157 -0.85309248  0.29667989 -0.88248875  0.2223439   0.85483336
  0.87500506  0.2026813  -0.35691942 -0.13698623 -0.57121033  0.6463881
 -0.20505928  0.66799747  0.2270754  -0.51604216 -0.37252538  0.30120232
 -0.17341682 -0.67394658  0.85654342 -0.63811689 -0.133531   -0.99927847
  0.72649317  0.08172294 -0.48087494  0.33973702  0.97613965  0.14105563
 -0.95296438 -0.70079804  0.31479834  0.7895107   0.69331148 -0.26883124
  0.67476592 -0.45782978  0.8427305   0.57143242  0.50491184  0.43708779
  0.26776991 -0.3138915  -0.57902358  0.91814087 -0.6031204  -0.32244897
 -0.00414445 -0.49776882  0.0315308  -0.51668877  0.0830029   0.40659895
 -0.39603707  0.63271102 -0.35986585 -0.31739823 -0.22588131  0.95136843
 -0.70206659 -0.80517335  0.37656031  0.73479663 -0.46696003 -0.37120508
  0.03669109 -0.77823729  0.18960916 -0.93479289 -0.97333994 -0.011061
  0.52908111  0.48945503  0.55380169  0.95844063 -0.83057089 -0.20187886
 -0.06397929 -0.47228451 -0.99413503  0.55389037 -0.48920715 -0.32324641
 -0.80282413 -0.45773662  0.7759055  -0.56911991 -0.50229865 -0.81337585
  0.99468488 -0.81893273 -0.07497701  0.38712764  0.74509719  0.83161816
  0.66927478 -0.76174469 -0.35624091  0.96016993 -0.37309006 -0.92041437
  0.98153707 -0.84462625  0.86726725 -0.65969278 -0.98407675  0.86872331
 -0.69980776]"
"(20, 0.25, 1, 0.15, 0.05)",106.5,99.0,118.0,5.352569476429054,4014.35378,3834.0629000000004,4153.496699999999,99.05772326976596,"[-0.50477534 -0.41796034  0.89642627  0.71322665 -0.35084485  0.04093015
 -0.84462296 -0.64497822 -0.22749759  0.24371336  0.14677988 -0.68062395
  0.59551591 -0.58550773  0.42552541  0.9709496  -0.82623167 -0.05876973
  0.00504493  0.32512937 -0.99277454 -0.1619956   0.36195843 -0.2225542
 -0.9357283   0.37696339 -0.28065546 -0.48974792  0.37225947 -0.25495705
 -0.67694441  0.18440811  0.64840807 -0.49683979  0.12215129 -0.47893468
 -0.93319077 -0.99810092  0.77111814 -0.01980552  0.64290076 -0.53200943
 -0.27259839 -0.61963216  0.80497402 -0.15190746  0.0940125  -0.41707403
  0.55587849 -0.61190906 -0.12337373 -0.28720084  0.93334732  0.77047256
 -0.01823321  0.01408349  0.93966851  0.74249112 -0.21668446  0.5887291
 -0.53444681  0.78461114  0.5251307  -0.34508259 -0.48457758  0.4045336
  0.52262642  0.11737558 -0.41525585 -0.90576309 -0.92557885 -0.59061353
 -0.96207609 -0.3943653   0.74769968  0.55896307 -0.49803302 -0.28055898
 -0.13915586 -0.69337093  0.43654276  0.72051615  0.41318939 -0.42069103
 -0.76029711 -0.3804257   0.486135   -0.98907967 -0.91571593 -0.63502346
 -0.71939555  0.28717094 -0.37812441  0.92850768 -0.39240595  0.3229065
  0.98434819 -0.29878799  0.46937814 -0.26126909 -0.43892227  0.4853054
  0.44393833 -0.62753659 -0.69205757  0.562775    0.85091257  0.5836584
  0.09399316  0.60259659 -0.38410083 -0.57049321 -0.44458335 -0.09943061
  0.04214542 -0.65855602 -0.10542734  0.92827586 -0.73951846  0.64545594
  0.32698378 -0.52876061 -0.49061122 -0.98661309  0.58201247 -0.12788112
  0.4189793  -0.60287519  0.28551623 -0.65502845  0.24680759 -0.1665549
 -0.43943073  0.56917395  0.96368059  0.86584699  0.81500363  0.8890156
 -0.89912471  0.45598926 -0.70453322  0.68459149 -0.54743225  0.82509922
  0.35141355 -0.21098367 -0.64802338  0.66221056 -0.96006602  0.51794857
 -0.33508124]"
"(20, 0.5, 0, 0.05, 0.15)",168.2,158.0,176.0,5.344155686354955,4050.0598299999997,3785.3507,4525.6035,268.1857807467202,"[ 0.71910383  0.80445241  0.06019683 -0.33317003  0.12638282 -0.4348551
 -0.80384976  0.68767262  0.88790975 -0.27642076  0.9488439  -0.75479412
  0.77203234  0.65973897  0.78705859  0.23553217 -0.30385486 -0.55402353
  0.71121594 -0.91150334 -0.16359479  0.3814097   0.14929917  0.98500762
 -0.58448231 -0.69956663 -0.34713143  0.92594395  0.95808568  0.65549847
 -0.84439865  0.8431542  -0.20071491  0.83087798 -0.43306476 -0.29406541
 -0.71430827  0.42065925  0.36019147 -0.86047341  0.67840169 -0.9250554
  0.54281481  0.59108165 -0.73774159  0.24465069  0.93377657  0.49953032
 -0.61902464 -0.32460218  0.68264531 -0.32516084  0.78983237  0.190061
  0.80272489 -0.67711998  0.02000627  0.00739858 -0.06680444 -0.32327894
  0.7031509  -0.24288615  0.06313341  0.3761579  -0.21548097  0.97103835
  0.90431693  0.63676108  0.03704241  0.96339613 -0.15036537  0.49983244
  0.61809616 -0.48361524  0.16395658  0.70759305  0.38084454 -0.71667894
  0.29346597  0.72358464  0.04651408  0.54600135 -0.43178277  0.13004636
  0.71155749 -0.63190917 -0.39817998  0.34011936  0.11494663  0.71832523
  0.29709227  0.09504862  0.91870784  0.06993788 -0.13585915  0.61851494
  0.80425966 -0.25725476 -0.26071774  0.44060826  0.74524934 -0.03362091
 -0.3625841   0.58629745  0.99443445  0.94064483  0.32865228 -0.427122
  0.01298167 -0.09039436 -0.57117608 -0.4312173   0.50200162 -0.45052416
  0.20652953  0.0480462  -0.54130825  0.46296526  0.8691242   0.00274106
 -0.57132612  0.82039476  0.4605773  -0.97222588 -0.08371935 -0.225734
 -0.90450894 -0.91728931  0.91020672 -0.97856255  0.75809031  0.73656298
  0.34813369  0.46654174 -0.76525374 -0.27524087 -0.3801062   0.22257275
  0.7842548   0.95911204 -0.4726699   0.71528133 -0.86256294  0.75974671
 -0.74006971 -0.75711609  0.64346107  0.65373003  0.15116154 -0.12746988
 -0.65122672]"
"(20, 0.5, 0, 0.15, 0.05)",122.9,116.0,131.0,4.158124577258358,2486.23223,2093.274,2892.0776,243.28920836417322,"[ 0.08592944  0.16329197  0.17211505 -0.20371838 -0.99164211  0.93299471
 -0.81355825  0.94591244  0.11789386 -0.56272712 -0.98863263  0.25190869
  0.34575176  0.4724336  -0.08175279 -0.18373123  0.54165136  0.63207784
 -0.50501271 -0.87624099 -0.50293836  0.37566621 -0.59597815  0.25848032
  0.58135047 -0.61061718 -0.80895452  0.74216956 -0.00162297  0.68493964
 -0.4991862   0.54404953  0.18847391  0.3833707   0.31738269 -0.91689272
 -0.36736707 -0.09969642  0.52452295 -0.10197373 -0.85871786  0.94995568
  0.90950441  0.27131456  0.11235723  0.82049638  0.19350363 -0.76552459
  0.46561923 -0.29792319  0.61298257  0.14464523  0.52294311  0.97276128
  0.3594346  -0.93989436 -0.30353032 -0.50180771 -0.98300861  0.54908844
 -0.70694818  0.90584908  0.19784636 -0.45553924  0.51871597  0.38702036
  0.68105641 -0.83879208 -0.12333264  0.39861486  0.90539157  0.6026333
  0.54025325  0.78510168 -0.83708723 -0.26934613  0.2110946   0.46564961
 -0.91069078  0.39038487  0.04396245  0.08271255 -0.08440893  0.61840492
  0.34936174 -0.43589069  0.53603099 -0.9182884  -0.58664576  0.62499343
  0.86516245  0.84608224  0.19969339  0.62981802  0.11783489  0.21675717
  0.03775697 -0.27297281  0.75199399  0.95495531  0.03204255 -0.53089956
 -0.12922308  0.39503517 -0.96262805 -0.08983477  0.58889503 -0.71942205
  0.73914999 -0.14936197  0.4107944   0.85668707 -0.45895017  0.19466961
  0.94682244 -0.08708893  0.88909876  0.97015827 -0.82880749 -0.37731808
 -0.99523087 -0.73154043  0.60760437  0.72302628 -0.79804324 -0.33291572
  0.66779419  0.09312478 -0.0745456  -0.74408561  0.74194239  0.76573995
  0.68315407 -0.10530393 -0.89248775 -0.13149617  0.34680418  0.32738131
 -0.91191602 -0.9037287  -0.2364171   0.97402035  0.61255364 -0.40474223
  0.74230296  0.98360497 -0.90578026 -0.28235255  0.38365497  0.76866145
 -0.61091133]"
"(20, 0.5, 1, 0.05, 0.15)",74.0,69.0,78.0,2.898275349237888,2170.3426000000004,2023.6901000000003,2374.9172000000003,94.6978085466502,"[ 0.53775535  0.03297666  0.87675979  0.05080831 -0.37777454 -0.78456141
  0.48823543 -0.86500203 -0.00948528  0.01855547 -0.60969306 -0.10952974
  0.87899301  0.12292968  0.53917926 -0.27189608  0.76242261  0.84426584
  0.22245809 -0.13664139  0.7162106  -0.1866716  -0.41185455  0.68887766
  0.34343517 -0.62533296  0.76994997 -0.96130333 -0.51663636  0.46688193
 -0.8746299  -0.30315466 -0.23257825  0.69063647  0.79343485  0.3045016
  0.46219793 -0.31143204 -0.9010828   0.11953462 -0.52022545 -0.94951797
  0.68934095 -0.84429672 -0.30625255 -0.2952761  -0.23706454  0.8508728
 -0.65199165 -0.65377997  0.76533286 -0.56868372 -0.41547806 -0.31042912
 -0.53507192  0.34886136 -0.91959962 -0.8768038  -0.55425352  0.78645511
 -0.03592962 -0.18833576  0.85946433  0.96910224  0.61695835 -0.48409806
 -0.86740345 -0.16192863  0.26867106  0.75172196 -0.02893047 -0.39462915
  0.34054335 -0.64901303  0.2325537   0.85540245  0.04342581  0.47402196
  0.57644471  0.51379776  0.06707539 -0.25891753 -0.59968418 -0.439724
  0.00674637 -0.1387743  -0.93219938  0.96365856  0.90199759  0.9771364
  0.10046418  0.63841569 -0.53408574  0.26620361 -0.15853268  0.49600748
 -0.53107863 -0.74456087 -0.15402455  0.37716485  0.36802037 -0.92234638
 -0.28181042 -0.5148008  -0.2709316   0.08202777 -0.81132916 -0.07977427
  0.66263123 -0.27262316  0.80687344 -0.35236695 -0.22248636 -0.15522719
  0.74525049  0.5936467   0.3983725  -0.14172755 -0.0067369  -0.88726928
 -0.8850769   0.78992523  0.03888549 -0.97908785 -0.45931106 -0.90555847
  0.88185538 -0.68401467  0.75398746  0.30575415  0.82792718 -0.84768005
 -0.04489555  0.59838404 -0.8761814   0.1060045   0.46394561  0.01366882
 -0.96988942 -0.31628484  0.07017223  0.92592798  0.32393768 -0.01035701
  0.6789738   0.70992364  0.46753472  0.12779482 -0.73993713  0.02524153
 -0.98411221]"
"(20, 0.5, 1, 0.15, 0.05)",77.0,68.0,87.0,5.692099788303083,2961.6057800000003,2597.0177000000003,4005.2696000000005,398.8224524422161,"[-0.59673046  0.11608271  0.54090482 -0.99266061 -0.62697925 -0.06967747
  0.72923092 -0.04348562 -0.70867493  0.46848135  0.96961429 -0.52537153
 -0.84149574  0.32434288  0.40936551 -0.37460156 -0.75981422  0.00344434
 -0.64266673 -0.13180435  0.5588179   0.73202507  0.7443272  -0.33515417
  0.90441509 -0.40131506 -0.94944649  0.74650987 -0.46096547 -0.06206036
  0.98954868  0.10865977  0.2523593   0.19349011  0.33585168  0.6454073
 -0.3928502  -0.78298706 -0.44862234 -0.81376713 -0.49528126 -0.24943854
  0.15922028  0.9426329  -0.55578435  0.67968789 -0.8355918   0.85324373
 -0.82646841 -0.92187171 -0.30965679 -0.89283587 -0.08645385  0.3335157
  0.41678471 -0.56050901 -0.8809298   0.81646362 -0.59048729 -0.55286242
  0.59726002  0.23121292  0.38804924 -0.37541101 -0.4910783   0.91167048
 -0.21304399 -0.29156862 -0.01204097 -0.39547717 -0.16473405 -0.21348319
 -0.51918181  0.62029491  0.25708255  0.5152482  -0.395627    0.69184065
 -0.39171696 -0.65353541  0.34995451  0.09094257  0.95660133  0.54022967
  0.48665693 -0.79747042 -0.27980911  0.05466439 -0.21940969 -0.40068941
  0.67782     0.92048189  0.68276775  0.43455517  0.3245425  -0.17534947
  0.91964136  0.93896004  0.61502426 -0.24719221  0.3321261   0.04499122
 -0.95019879 -0.7519647   0.17622007 -0.26642045  0.66296276  0.34590494
 -0.1298988   0.59918885  0.22291575 -0.40319004 -0.52742356 -0.5009119
 -0.36561822 -0.28192694 -0.5878079   0.12079646 -0.04429629 -0.3787996
 -0.77899442 -0.67795298  0.10574427 -0.08743105 -0.95335928  0.62360084
 -0.5728993  -0.24694871  0.88610775  0.21866605 -0.34137626  0.28199661
  0.67898775 -0.87772784 -0.6817495   0.74120034 -0.53638028 -0.28218821
  0.12688589  0.23402405 -0.60498437  0.94975462  0.25937234  0.4537457
  0.25244557 -0.9102636   0.31594178  0.42605422 -0.07454315  0.81027033
 -0.70021581]"
"(40, 0.25, 0, 0.05, 0.15)",68.4,64.0,74.0,2.939387691339814,3113.58157,2779.284199999999,3348.8215999999993,194.91930714162777,"[-0.80174978  0.84132492  0.74369789  0.05420361 -0.61172023 -0.63706795
 -0.41211861 -0.27970548  0.25493779  0.25869659 -0.4691973   0.48252046
 -0.31922583  0.81715068  0.88802065 -0.57167513 -0.31859328  0.78799887
 -0.96633461 -0.40399834 -0.51155518  0.81021617 -0.1139354   0.84643226
  0.36630187 -0.85732159 -0.51058363  0.47460455  0.5056039  -0.83026207
  0.0025028   0.89795128 -0.93498656  0.75462225  0.34654371  0.197095
 -0.56878579  0.47655915  0.42992433 -0.46815598  0.99589144  0.24006532
  0.96988604  0.39016976 -0.83373631 -0.04482409  0.44097825  0.14442462
 -0.89145222  0.84823332  0.32693399  0.30974714  0.42059297 -0.42301591
 -0.48878459  0.50632949  0.62372452  0.57578844  0.35621124  0.14062639
  0.26158864 -0.90294323  0.45221373  0.86660093  0.98989181  0.00325439
  0.04082767 -0.42153918 -0.51907463 -0.09168081 -0.10073014  0.46227231
 -0.82785491  0.87873585  0.68629127  0.79459517  0.21650138  0.76810934
 -0.26156584  0.46661007 -0.25218776  0.49560872  0.17770458 -0.3046096
 -0.66511523  0.4537832   0.50665517  0.693197    0.42216934 -0.74869805
 -0.77693785  0.53863679  0.34032263 -0.06805436 -0.33878298 -0.08875267
 -0.249695    0.32599337 -0.66041378  0.68704202  0.80129361  0.30425115
  0.63055846  0.01341376  0.17832362 -0.12093431 -0.70068022 -0.42300902
 -0.13083669  0.19753924  0.7846834   0.07733112 -0.52990441 -0.14131586
  0.39076081  0.12150032 -0.52436535  0.85694079  0.82445084  0.7205427
  0.2907383   0.08521753 -0.70807897 -0.8196298   0.26169648  0.88980308
 -0.22821005 -0.71387834 -0.4366047  -0.77135994  0.94105132  0.20706376
  0.73144612  0.56660216 -0.78078845 -0.48913027  0.10749215 -0.27114997
  0.90903888  0.55723439 -0.59068447 -0.38861063 -0.64226217 -0.25841147
 -0.95441601 -0.51531648 -0.57976267  0.25222172 -0.31067361  0.0124251
 -0.86291841]"
"(40, 0.25, 0, 0.15, 0.05)",57.4,51.0,63.0,3.8000000000000003,2434.64602,2293.6616,2594.9296,90.24902079484083,"[ 0.3019838  -0.48875944  0.05800104 -0.63796117  0.53682691 -0.90401521
 -0.17223851  0.25457943 -0.42113806  0.37830355  0.50107165 -0.69894293
 -0.20091738 -0.36742397 -0.36169593 -0.06731795 -0.7162678  -0.42743381
 -0.90372588 -0.57546945 -0.51146049 -0.01587425 -0.69096322  0.09580001
  0.30114053 -0.2870327  -0.84667294 -0.2967169   0.43964271 -0.94160245
  0.00706502  0.3615833  -0.43757226 -0.37267506  0.12371244  0.99524064
  0.03869037 -0.27835567  0.33264423 -0.542939    0.45460692  0.40167515
  0.0534991  -0.585796   -0.56509709 -0.16508635 -0.66253927 -0.34382217
  0.89002826  0.71007874 -0.71921035  0.345236   -0.09805759  0.42217632
  0.9664829  -0.17087968  0.66514328  0.26281433  0.98400809 -0.14503904
 -0.03506895  0.70902266  0.03259194  0.04896729 -0.62047054 -0.23814948
 -0.22757442 -0.38870688  0.77191451  0.52448595  0.14745391  0.43078123
  0.31295301 -0.0067438   0.64374435  0.30675575 -0.77297403  0.04585849
  0.71835913 -0.74997185  0.26709964  0.18442161  0.26386324 -0.68389876
 -0.49114626 -0.17256551 -0.11855206 -0.46135699 -0.90353814  0.89245983
  0.7108227   0.4189569   0.93757645 -0.55657051  0.78253705  0.67579403
 -0.7683236   0.58734535  0.77093901  0.02526813 -0.91448179 -0.39328217
  0.84626329  0.59549706 -0.29522395  0.32351779 -0.34174408  0.62131922
  0.49476277 -0.0636975  -0.49549832 -0.33964525 -0.75629089 -0.0516333
  0.37727742 -0.18760338  0.65781783  0.66629891  0.72405275 -0.50809482
 -0.69791295 -0.70275103 -0.49356109  0.27758466  0.65124184 -0.89212744
  0.32511102 -0.6106251  -0.13846174  0.04445804 -0.08606188 -0.50824639
 -0.83855408 -0.04697295  0.97839727  0.26759656 -0.99051774 -0.24670677
  0.14408815  0.18654331  0.31382576 -0.06817791  0.52561645  0.52811396
 -0.65630161  0.80150368 -0.79847624  0.9937991   0.00616165 -0.19354315
 -0.87741298]"
"(40, 0.25, 1, 0.05, 0.15)",169.6,164.0,177.0,4.176122603564219,566.6546699999999,511.4906999999999,620.2404999999997,35.42426177127899,"[-0.26663675  0.14636461  0.30757182 -0.78084398 -0.17810162  0.33480433
 -0.98758262  0.35122042 -0.927669   -0.85301356 -0.56226952  0.59414748
  0.14295267 -0.73069219  0.28644741 -0.84853167 -0.64483486 -0.13607791
 -0.59430501  0.91216062 -0.96790575 -0.20305208 -0.63482094 -0.67412087
  0.46831716  0.98751192  0.75718166 -0.09607329  0.77448628 -0.02492406
  0.29959975  0.26049599  0.40813043  0.48730696  0.22839595  0.34523963
 -0.18857874  0.84745901 -0.68171194  0.10668394  0.33238551 -0.64417386
 -0.31490778 -0.37797709  0.23390054  0.34895731  0.87365906  0.44893535
  0.35791237 -0.27542116 -0.21273593 -0.58026695 -0.94371604  0.64730825
 -0.72612996 -0.47800742 -0.0917351   0.55364395  0.64120283  0.40011485
  0.48597665  0.45878    -0.82685566  0.81110317  0.00840155 -0.78148205
  0.75994268  0.35186793 -0.7135391   0.14973231 -0.21686571  0.43986202
 -0.91385084  0.65504788 -0.60221973 -0.70741075 -0.19508011  0.47900428
 -0.61497466 -0.07409668  0.81962366  0.69353326  0.76725881 -0.24654051
 -0.45631287  0.79167245  0.04466562 -0.41233828  0.80470015 -0.40592905
  0.60610167  0.18202008 -0.79561433  0.19893082 -0.12227665  0.98237883
  0.07454205  0.65279728  0.75226417  0.14080685 -0.07453379  0.7334402
  0.71968271  0.59824209 -0.57707027  0.76207393 -0.2666035   0.85731478
 -0.94345975 -0.65589547  0.51896741 -0.92817606  0.17645772 -0.66261332
  0.36281526 -0.06920447 -0.99372429  0.75338502 -0.61990044 -0.5587038
 -0.25428272  0.20848917 -0.31486226 -0.92953848 -0.91477117 -0.55703857
 -0.67805957 -0.67265424  0.78644009 -0.9794241  -0.73707314  0.0273849
 -0.88816995  0.50028531 -0.20213037 -0.02155806 -0.20279264  0.68986557
 -0.91731357 -0.35590214  0.25320588 -0.77251112  0.13482778  0.82989914
  0.17524186  0.76349395  0.90005557  0.04116769 -0.19956144  0.66212289
 -0.95607269]"
"(40, 0.25, 1, 0.15, 0.05)",40.2,36.0,42.0,1.8867962264113207,4173.94831,3910.5763000000006,4380.0745,135.2264434859797,"[ 0.59492366  0.52069588 -0.73847458  0.15769932  0.61938863 -0.23774836
  0.8829183   0.95372989 -0.62868794 -0.57713457 -0.93431195  0.23925777
  0.67313332 -0.89057519 -0.20805007 -0.27614244  0.64182196 -0.69505201
  0.09323224 -0.35675407 -0.34491606  0.67030037 -0.52243761  0.01055176
  0.52736152 -0.27890653  0.85108479  0.91818198 -0.36599734 -0.50733474
  0.54567764 -0.48350882  0.61854727  0.16369463  0.86094874  0.59970451
  0.02350477 -0.98576306 -0.98064113 -0.73146414 -0.69878644 -0.07008691
  0.53867289 -0.11457323  0.9310804   0.39510656 -0.63746     0.26098369
 -0.43860146  0.71792556  0.92166675 -0.31568499 -0.6152731  -0.78644931
  0.83947512 -0.22654605  0.92964798 -0.62588646 -0.28694751  0.37801265
  0.21655566 -0.7548125   0.60220152  0.49921634 -0.33715804  0.17051144
 -0.18200581 -0.10531082 -0.33520946 -0.0565439  -0.66841973  0.94521447
 -0.28242635 -0.91577454 -0.65152809 -0.93137105  0.14211518 -0.15052351
  0.57069098  0.24296471  0.01008716 -0.99837785 -0.58267909  0.94766714
 -0.44696759 -0.48055257 -0.10792606 -0.37651327  0.48165109  0.87788949
 -0.68638733  0.2188911   0.14817807 -0.40086071  0.89817394  0.24226148
  0.46389062 -0.52237242  0.29013242  0.19329162 -0.41285155  0.48378896
  0.23678173  0.10473373  0.8746941   0.33845926  0.05270691  0.32970093
  0.50316985 -0.67445821  0.12223686  0.57820123 -0.19593135 -0.04274699
 -0.5522464  -0.13903083 -0.33637039  0.38685979  0.75248319 -0.38147625
 -0.98102083  0.42277061 -0.36484956 -0.26810236  0.72652287  0.46982786
 -0.97594961  0.70918659 -0.85940699 -0.63564651 -0.37975913  0.19727747
 -0.40705006  0.07128588  0.70984134  0.56737667 -0.62517534  0.98190807
  0.91085711  0.79111172  0.72732759  0.26537782 -0.03259314 -0.38626025
 -0.67914944  0.26243091 -0.29809349  0.00135774 -0.83162246 -0.93384593
 -0.81982952]"
"(40, 0.5, 0, 0.05, 0.15)",64.5,56.0,73.0,5.004997502496879,1452.8260599999999,1365.4563000000003,1523.9345,45.710428578612074,"[-0.88144626 -0.85227404  0.64428679 -0.7757179  -0.0614651   0.74817585
 -0.83429927  0.7135565  -0.25836197  0.65842822  0.24506624 -0.5013555
 -0.27071772  0.19241578  0.21653178 -0.53847042 -0.47909005 -0.50627773
  0.01254007  0.24736978  0.20617499 -0.22922332  0.4634072  -0.96782005
 -0.21193216  0.77422365  0.8032841  -0.49625692  0.03173073 -0.92249456
  0.86189962  0.34716211 -0.98546771  0.30612053  0.04674688  0.49901764
  0.99604749  0.16660013  0.53553589  0.96418777  0.12293733 -0.68457573
  0.82770288 -0.36305208  0.85563904  0.28341951 -0.4779802   0.18222224
 -0.51236921 -0.23403631 -0.71477158  0.28379896  0.01846478  0.02916602
 -0.24839447 -0.84023969  0.19785468 -0.46366745 -0.76519667  0.51533923
  0.29922351  0.75579329  0.25499379  0.40601119 -0.79254663 -0.49467924
  0.20549285  0.99304061  0.43527888  0.35539297  0.22138838 -0.53031386
  0.54224021 -0.89544884  0.28645439 -0.58386541  0.46204059  0.17170486
 -0.94909689 -0.17342219 -0.8581166   0.6910609   0.73437006 -0.90027872
  0.9803016   0.55807615 -0.175192    0.16864111  0.48944285 -0.77703894
  0.4179186   0.77990892  0.82245759 -0.6851235   0.36125823  0.83202393
 -0.25003215 -0.99544858  0.92647434  0.25557945  0.62607993  0.81824624
  0.72323127  0.18602816 -0.05492913  0.34822125  0.37170118  0.20709612
 -0.3171853   0.49744382  0.40113982 -0.90439335 -0.29820743 -0.83060117
 -0.5951161  -0.26727147 -0.79907056  0.44963512  0.63371447 -0.71272253
  0.28766054 -0.96552859 -0.82201244 -0.82679228 -0.56247999  0.61134165
  0.54619602  0.36180031 -0.2378292   0.69693885  0.90614414  0.20523166
 -0.93813467 -0.08719573  0.51552001  0.22209323  0.93841365  0.09735743
  0.64282381 -0.0660492  -0.33439878  0.3217305   0.83708213  0.89587178
  0.56957221 -0.33982051 -0.84324219 -0.62912255  0.15247536 -0.55049393
 -0.47789653]"
"(40, 0.5, 0, 0.15, 0.05)",97.9,89.0,105.0,4.784349485562274,876.2800100000001,803.1622000000002,978.1270000000001,49.55767610839819,"[-0.85562031  0.04846099 -0.87427396 -0.48949839 -0.14322861 -0.87605899
 -0.81950568 -0.41841157  0.19919855  0.05608282  0.40932335 -0.98949767
 -0.44197299 -0.64615384 -0.71734563 -0.51477768 -0.6807046  -0.07572143
 -0.94833082  0.24885824  0.89005353 -0.67148551 -0.46272189  0.61658068
 -0.60192846 -0.97126453  0.91091733  0.4744263  -0.20924509  0.62397366
  0.21149809 -0.03994507 -0.71106609 -0.82986176  0.46750986 -0.06006087
 -0.95766403 -0.88450976  0.00630381 -0.6106341  -0.93792395  0.10425457
 -0.69768429 -0.47614725  0.65926148  0.67834483  0.29243448 -0.15091574
  0.80443953  0.35930433 -0.04339934  0.39109538 -0.0536349   0.3523328
  0.34325354  0.61659023 -0.36504509 -0.39595065  0.58504842 -0.81600684
 -0.56026171 -0.25150804  0.75901068 -0.75453531  0.16916113  0.45037153
 -0.78188679 -0.85495914  0.19476817  0.25739022  0.73443124  0.86653646
 -0.44164297  0.06528254  0.97609878  0.84407208  0.38178995  0.87904665
 -0.19682956 -0.69290272 -0.27646775  0.22312197 -0.180214    0.14692597
 -0.24737944  0.87282226  0.31984798 -0.79710898 -0.75255632 -0.54413154
 -0.8646395   0.31984847  0.76566889 -0.02131074 -0.68700719  0.95303969
 -0.48184831 -0.44643493 -0.81416977 -0.86703623 -0.00775458 -0.45198337
  0.88912877 -0.28272479 -0.83959628  0.75055437  0.07790349  0.99304262
  0.73091899 -0.4347012  -0.88960492 -0.40110533  0.80542462  0.07392019
  0.07507368 -0.40130705 -0.27063578  0.99023714 -0.38236811 -0.85951837
  0.5439308   0.83261539 -0.62160679 -0.85932375 -0.93932968  0.77577008
  0.65141608 -0.94954847 -0.94104564 -0.76887986 -0.23292394  0.76520498
 -0.63711605  0.02940782  0.27570451  0.65631447 -0.64800095 -0.86552745
  0.51333406  0.83237201  0.55585359 -0.44409918  0.4116253   0.61659367
  0.94985319 -0.7109237  -0.76295672  0.04137932  0.63309922  0.65931775
 -0.69395789]"
