Hyperparameters,Avg Win Count,Min Win Count,Max Win Count,Std Win Count,Avg L2 Loss,Min L2 Loss,Max L2 Loss,Std L2 Loss,Best Agent
"(10, 0.25, 0, 0.05, 0.15)",164.5,156.0,171.0,4.318564576337836,5470.22948,5217.912800000002,5705.793199999999,146.97638766651446,"[-0.54426549  0.12095814  0.93414593 -0.76307935  0.52139716 -0.70244038
 -0.23610621 -0.36047777  0.16535835 -0.96841171  0.8213435   0.2513926
  0.05986691  0.63086726 -0.68620271  0.45555024 -0.22926855  0.21156834
  0.22974014 -0.79983165  0.64662729 -0.63243378 -0.41704515  0.02994671
  0.91072279 -0.95011697 -0.2030306  -0.89956715 -0.37103126 -0.99458223
 -0.67925865  0.45654078 -0.47847718 -0.59205595 -0.17739246  0.00903846
 -0.99134321  0.79339424  0.39338282 -0.47954925  0.53967193  0.82244148
 -0.76025325 -0.70835658 -0.13917026 -0.23292876  0.96571264 -0.50555032
 -0.7357222  -0.04591715  0.68876979  0.3550984   0.44587552 -0.79194301
 -0.98262046 -0.4021774  -0.58826497 -0.95339665 -0.66520388 -0.50778615
  0.45111325 -0.68980761  0.03547284  0.03818195  0.3438609   0.74968385
 -0.90816756  0.80206964  0.49708393  0.44818387  0.41365516 -0.48443431
 -0.10366004  0.84609531  0.81971911  0.68163253 -0.29669851  0.64094627
  0.97074434  0.42877216 -0.36789669  0.17020708  0.1453467  -0.40386605
 -0.49652489 -0.38731651  0.49704052 -0.53100439  0.57830507  0.18580316
 -0.55360413  0.45802138 -0.24305071  0.98719755 -0.54167709 -0.03891127
  0.93097049 -0.11469165 -0.26339582 -0.65263216  0.65958714  0.43413116
  0.17076557 -0.60931736  0.13256482 -0.10897826 -0.28849461  0.5692908
  0.73113816  0.13012036 -0.28280391 -0.9291325  -0.96683391  0.64083916
 -0.41023831  0.28691938 -0.84096794  0.19571275  0.25554043  0.55612596
  0.62401623  0.77549895  0.57728449  0.11996578 -0.96975952 -0.95127331
 -0.02403226  0.06163175 -0.40376451  0.63615324 -0.81033612 -0.64140205
  0.70173111 -0.44862717  0.92924101  0.71520356 -0.1052114   0.77668542
  0.56760634  0.70213135 -0.61273725 -0.52155389  0.71434092 -0.62967958
  0.85075925 -0.06410828 -0.46688445  0.6523838   0.44686575 -0.84873338
 -0.90170575]"
"(10, 0.25, 0, 0.15, 0.05)",135.2,131.0,139.0,2.7129319932501073,7679.808319999999,7072.888199999999,8041.196700000001,255.19482747187476,"[ 0.95743977  0.61174706 -0.83869754  0.49039926  0.12514865  0.40774763
 -0.16445817 -0.81486581 -0.67350578  0.17577083 -0.1829415  -0.32050803
 -0.48428449  0.25095208 -0.34602517  0.90079653  0.24191268  0.40872725
  0.74300433 -0.36452331 -0.25274366  0.35204006  0.31119781 -0.01840036
  0.72203033 -0.23357724 -0.41249891 -0.00752832  0.73296272  0.30674545
  0.11533687  0.83684865 -0.38750556 -0.48153487 -0.39474646  0.63853571
  0.90372911  0.00717796 -0.88527281  0.03582387  0.23110509 -0.19056653
  0.59307871 -0.12093178 -0.86446863  0.36689411 -0.62815852  0.5407563
  0.37363338 -0.03184978  0.92637537 -0.4505867   0.82739533 -0.80578778
  0.65546794 -0.97399625  0.7812037  -0.82141173  0.33678691  0.79300259
 -0.04403507  0.53682768 -0.22007719 -0.41279881  0.93867822 -0.92260062
 -0.24607081  0.51154878  0.84650729  0.16870231 -0.0318013  -0.03080982
 -0.03115813 -0.30952333  0.14729431 -0.72438776 -0.22104572 -0.82393877
  0.83457427  0.66914206  0.16034956 -0.07614508  0.59975738 -0.61830953
  0.59697679 -0.58593037  0.85337194 -0.96428297  0.58139149  0.9044804
 -0.4506627  -0.07794518 -0.37207517  0.46388717  0.85268598 -0.92061208
  0.73768758  0.8400294   0.87156675 -0.00325861 -0.97971702  0.81017427
  0.35388738 -0.07229509  0.8413195   0.11751984  0.69777787  0.32019046
  0.77772152  0.47160073 -0.69677747  0.84325776 -0.39564598 -0.54393271
  0.5217868  -0.86242349  0.37502129 -0.56405323  0.72573397 -0.70235302
 -0.15775483 -0.50687016 -0.01702787  0.67044824 -0.84317463 -0.59000752
 -0.86059571 -0.18921647 -0.79905982 -0.76894061 -0.83973846  0.34920516
 -0.3155055   0.11918817 -0.62340102 -0.02251456  0.35702465 -0.25134896
  0.96025147  0.92139567 -0.37255718  0.45102414 -0.33320879  0.15071302
  0.04303314  0.39625179 -0.9846585   0.12407994  0.73964691  0.78816124
 -0.32989967]"
"(10, 0.25, 1, 0.05, 0.15)",239.3,236.0,245.0,2.6095976701399777,824.8873899999999,650.9368,933.0229999999997,89.9976475237708,"[-8.08070894e-01 -5.83728392e-01 -9.88895816e-01  5.87632363e-01
 -4.35805648e-01  5.20004003e-01  8.30453705e-01 -4.22476445e-01
 -2.95934777e-02 -9.15469504e-01 -9.84784860e-02 -4.54511206e-01
  1.62279770e-02 -3.62634453e-02 -4.43465802e-01  1.15291005e-02
 -6.68909563e-01 -9.36585261e-01  6.02818047e-01 -1.86787804e-01
  7.63123101e-01 -8.71128571e-01  6.52178769e-01  2.84828799e-01
 -6.80418686e-02 -6.17751495e-01  7.53172003e-01 -6.39803434e-01
  5.15428607e-01 -4.66594402e-01 -7.63617691e-01 -3.89901047e-01
 -6.86748662e-01 -8.76985328e-01  8.67878890e-01  1.57480721e-01
 -3.05060109e-01  4.04288481e-01  9.32946820e-01 -2.32442876e-01
  7.56686916e-01 -9.94385314e-01 -6.85098748e-01 -7.23760107e-01
  8.81461039e-01  7.36992647e-01  2.84404409e-01  7.11885404e-01
  6.71107458e-01  7.43102742e-01 -3.56954711e-01 -4.91155030e-01
 -2.79199515e-02 -4.45905735e-01 -7.01957640e-01 -2.40990462e-01
  6.62639637e-01  9.83058911e-01 -9.87168551e-01 -2.99504570e-01
 -8.35937763e-01 -5.95788703e-01  2.44593329e-02  3.76788260e-02
 -1.54991203e-01 -3.47682594e-01  2.68867619e-01  9.01760293e-01
 -8.93237040e-01 -4.60078869e-01 -8.71937560e-01  4.00668653e-02
  6.17727671e-01 -6.14837576e-01  7.18938778e-01  2.73921022e-03
 -2.66465677e-01  8.21908755e-01  2.88415792e-01 -6.47692920e-01
 -1.41222442e-01 -5.85920372e-01  1.93087769e-01 -7.09159443e-01
 -5.20658779e-01 -4.78836322e-01  7.10306447e-01 -8.35070868e-01
  2.30370069e-01  7.83619641e-01 -7.46940389e-01 -8.14434504e-02
  2.44624454e-01 -4.48350930e-01  2.61804462e-04  1.65514424e-01
  5.44974735e-01 -6.16195853e-01 -8.74283506e-01 -2.47544300e-01
  1.67391390e-01  6.36655558e-01 -5.76421390e-01  3.51418436e-01
 -6.39289074e-01  8.59744879e-01  8.50842224e-01  8.62205131e-01
 -7.41713090e-02 -4.01139162e-01  9.75231192e-01  7.39844652e-01
 -3.03938947e-01 -7.58098029e-01 -4.87968464e-01 -8.90693968e-01
  1.89983689e-01  3.63143769e-01 -8.28740505e-01 -4.41097627e-02
 -8.78218196e-01 -6.21750565e-01 -9.02771626e-01  9.58693571e-01
 -9.68724039e-01  6.11275918e-01 -5.18489757e-01 -3.60570798e-01
 -9.55217000e-01  3.73318388e-01 -5.16414050e-01 -7.56066706e-01
 -2.56435646e-02  5.29167584e-01 -3.51557044e-01  9.53631064e-01
  9.96342538e-01 -5.39542201e-01  3.61137284e-01 -8.06532844e-01
  7.29074311e-01  9.68010412e-01  9.91279421e-01  2.30517166e-01
  3.27343723e-01 -4.59146561e-01  9.68153857e-02 -2.06320362e-01
  6.48462264e-01  8.36254931e-01 -5.43593860e-01]"
"(10, 0.25, 1, 0.15, 0.05)",185.3,181.0,189.0,2.72213151776324,4648.854220000001,4298.525200000001,4893.115400000002,212.24440992281498,"[ 0.5510826  -0.51364092 -0.22775059 -0.76288184  0.06566562  0.39981534
 -0.92810835  0.44437272 -0.6214377  -0.39148086 -0.4290387  -0.41161736
  0.37958309 -0.41374658  0.59662139 -0.69541832 -0.07327966 -0.09853314
  0.31872416 -0.92378109  0.1205721   0.76015458  0.99438976 -0.89932721
 -0.12564641  0.26799793  0.67596136  0.05388794  0.07172019  0.58526918
  0.10648834  0.30984955  0.79139311 -0.7862437  -0.95630832  0.42734403
  0.24205602 -0.19930388 -0.4517956   0.24268388 -0.88249759 -0.0517661
  0.99750218 -0.72628372  0.81252548 -0.98051352 -0.57693914  0.47797819
 -0.17741745 -0.37890501 -0.98451538 -0.14369816 -0.93081942 -0.01371697
 -0.89973181 -0.2906188   0.39982924  0.36719586  0.90469835  0.69296864
  0.1116369  -0.4327356  -0.84910862  0.15827854 -0.54890439 -0.96973627
 -0.61916847 -0.03652444  0.80738297 -0.31112194  0.15630136 -0.08446146
  0.42127725  0.06590329  0.45184896  0.5311725   0.82060273  0.98480303
  0.67927694  0.02265401  0.32310979  0.2280478   0.23104817 -0.5827548
  0.8406685   0.183838    0.78636457  0.76747769  0.2350776  -0.90756274
  0.01830579  0.35442591 -0.04140709  0.00993642 -0.61002385  0.95919272
  0.61994368  0.40713634  0.78332274  0.68999138  0.04659663  0.89764397
  0.27763332 -0.02266025 -0.73240112  0.04455364 -0.17263219 -0.30570381
  0.81321459 -0.44266093  0.71381268 -0.37660658  0.36406415  0.42598766
 -0.25833287  0.24874723  0.98969805 -0.51166858 -0.18818344 -0.88292452
  0.07003164  0.89000433 -0.92765493 -0.79653435  0.47846845 -0.77179614
  0.75353962 -0.92884153 -0.23650316  0.1602419  -0.1322829  -0.51674104
  0.64663327  0.41067238 -0.23639069  0.65988879  0.8248024   0.75793688
  0.80837977  0.20211638  0.15546405 -0.78557845  0.92612643  0.54276006
 -0.98598855  0.44449987 -0.32934154  0.38747905  0.25389509  0.45750619
 -0.63016556]"
"(10, 0.5, 0, 0.05, 0.15)",216.6,208.0,226.0,4.586937976471886,2054.6681299999996,1900.1191,2346.4736999999996,127.65955585342651,"[ 0.53605133  0.36748064  0.88702741 -0.57610436 -0.90215694 -0.66239358
  0.20017793  0.02192961 -0.90697279 -0.68612022 -0.24596653  0.2023426
  0.38790268  0.19675709  0.98422067 -0.30627168  0.14389562 -0.8689583
  0.17083375 -0.09970153 -0.75510192 -0.4181832  -0.9777998   0.79090925
  0.67986743  0.0849088  -0.72117957  0.47483759 -0.92691924  0.85880193
  0.87702575 -0.0917542   0.58282438 -0.51589315  0.31792732  0.11605906
 -0.32336499 -0.25316546  0.32152794 -0.88860948 -0.84849014 -0.76407612
  0.83877742  0.48652236 -0.17843594  0.11492098 -0.39676844 -0.47774075
  0.45338026  0.33167389 -0.85539367  0.99324185 -0.0949294  -0.0269171
  0.94545447  0.30374166  0.51510304 -0.4800106  -0.48255247  0.78010427
 -0.43823068  0.9379848   0.57979107 -0.45371811  0.05233431  0.10928815
  0.73464609 -0.44608666 -0.76113374  0.60986639 -0.57153668  0.33569995
  0.10102421 -0.74130447  0.79539884 -0.04410211 -0.52029575  0.98551914
 -0.36783746  0.89757549  0.30333238 -0.06952963 -0.17523587  0.37570145
  0.45216667  0.99624737 -0.82309704 -0.1815039   0.15120769  0.89193906
 -0.06046132  0.26689868 -0.64049823 -0.36891343 -0.25666741  0.51274603
  0.61287795  0.20641772  0.79542492  0.94938483 -0.21947837  0.85857779
 -0.6254734  -0.28567648  0.02495468 -0.27168293  0.19610646  0.10635884
 -0.43961354 -0.70898911 -0.29726729  0.69085214  0.26133462 -0.87897783
  0.99689454 -0.44786034  0.90053452  0.14165988 -0.12970699  0.84208824
  0.22948775  0.33041914  0.17376338 -0.70084933  0.40484421 -0.70270329
 -0.96289399 -0.9276181   0.87661584  0.63027496 -0.80941716 -0.81645768
 -0.41653952 -0.24877701 -0.19437407  0.95412569 -0.1114548   0.563938
  0.38812978  0.88994153  0.63780413 -0.5706968  -0.47001767  0.91589552
  0.77100916  0.01763451  0.15720201  0.54782664 -0.90862324  0.25677447
 -0.58976407]"
"(10, 0.5, 0, 0.15, 0.05)",144.7,135.0,155.0,5.348831648126533,3038.41306,2794.6364,3188.9244000000003,121.46354613119276,"[-0.59267025  0.63640408 -0.89221523  0.97063939 -0.80177816 -0.51115911
 -0.50041792 -0.32243348  0.05059956 -0.18262993 -0.09422557 -0.76167316
 -0.03912037 -0.47384557  0.39125446  0.90697918 -0.12177616  0.45905174
  0.42910109 -0.56498459 -0.80673293  0.16646497 -0.7478426   0.13346689
 -0.00934811 -0.32726494  0.07634536 -0.4617292  -0.07570862 -0.90756115
  0.97537257 -0.97969857  0.64985136  0.38266189 -0.87203352  0.62325455
 -0.35931983  0.73032132 -0.52089049  0.13158879  0.5060318  -0.32507746
 -0.39694093 -0.67551722 -0.3160737   0.61085913  0.5297071  -0.50714925
  0.62540828  0.00253549  0.07806891  0.05658261  0.27390876  0.91443777
  0.07417767 -0.49033321  0.43615953 -0.90124117  0.36704099  0.87033102
  0.56449633 -0.49718934 -0.08964181 -0.32302185  0.30727158  0.42485673
 -0.36534361  0.57170402  0.22284988 -0.27731755  0.97764675 -0.07791539
  0.43713664  0.57335824  0.15148932  0.20605345 -0.19190564 -0.24127366
  0.83437949  0.93586011  0.12467392  0.28772663  0.77534895 -0.70071299
  0.24268117 -0.59791356 -0.16955097  0.30431661 -0.51274775 -0.56968668
 -0.4599747  -0.66296935 -0.3945214  -0.67906546  0.3196846   0.68231547
  0.71937954 -0.80403134  0.03810843  0.57944321  0.77285226 -0.7439571
  0.97308592  0.95581693  0.64968993 -0.05409517  0.89861068  0.5718418
  0.34712179  0.76993252  0.5372045   0.64999462  0.35860914  0.48491202
  0.72229945  0.65904748  0.37946784 -0.50288134 -0.67042589  0.59453458
  0.95854624  0.97594207 -0.41849305 -0.95736765 -0.28769791 -0.79872786
  0.51451077 -0.31762236 -0.75774709 -0.21142479 -0.78245898 -0.97757918
 -0.27707537  0.9792734  -0.31499881  0.20633543 -0.78848569 -0.92490094
  0.99322775  0.54612871 -0.36416802 -0.47220232 -0.51183006 -0.17343051
 -0.64882187  0.56756066 -0.49151222  0.67337019  0.97017706  0.61060666
 -0.01695144]"
"(10, 0.5, 1, 0.05, 0.15)",199.2,192.0,212.0,5.979966555090421,2762.01471,2377.7096999999985,3089.5828999999994,188.1192284252914,"[-6.55847642e-01  6.00636753e-01  2.49944860e-01 -1.98244188e-01
 -5.33481782e-01  6.22714733e-01 -6.79734054e-02 -1.46127978e-01
  6.48693651e-01 -6.13141016e-01 -5.87008194e-01 -5.99317003e-01
  1.42880718e-01  3.09150035e-01  2.32500527e-01  1.05522437e-01
 -9.62543588e-01 -6.18519327e-01 -5.39592797e-01 -1.18563791e-01
 -5.68021329e-01 -8.32121003e-01 -5.10671548e-01  9.93195404e-01
  5.35600156e-01 -6.93701626e-01  5.81906256e-01  2.56177187e-01
 -6.40858925e-01  9.66586540e-01  7.42154756e-01 -7.23599094e-01
 -7.54401642e-01 -6.53974650e-01 -2.29819318e-01 -5.27930581e-01
 -8.67590547e-01  6.15224940e-01 -9.27287858e-01  3.15968640e-01
  1.71463145e-01 -4.28947217e-01 -3.41868807e-01 -4.77401532e-01
  7.37505868e-01 -2.82362690e-01  9.46191844e-01 -6.49059368e-01
  4.60948571e-01 -4.45311891e-01  4.12425983e-01  4.53521524e-04
 -2.93950251e-01 -3.61967619e-01  7.80823790e-01  9.03351197e-01
 -9.46038143e-01  1.12830691e-01 -1.89226402e-01  6.20796633e-01
 -5.92846971e-01  4.73937827e-02 -8.23947610e-01 -7.94810743e-01
 -9.18791041e-01  9.37749105e-01  5.57930319e-01  1.02582888e-02
 -3.97604088e-01 -1.25660669e-01 -8.56299549e-01 -7.35109368e-01
  3.41519015e-01  7.11561894e-01 -9.43991270e-01  7.89581257e-01
 -3.37734746e-01  9.06260294e-01  1.20762724e-01  9.71073259e-01
  7.64422671e-01  1.09636450e-01 -8.59201473e-01 -4.07182225e-01
 -6.85682723e-01 -3.53438840e-01 -8.33963557e-01 -3.01321701e-01
  4.77896426e-01  9.67342672e-01  8.72845354e-01  4.92686214e-01
  5.48166860e-01  7.10422899e-01 -4.58376635e-01 -2.32559251e-01
  1.50188697e-01  7.43613530e-02 -7.52669620e-01  3.86791665e-01
  4.94634111e-01  5.50031651e-01  8.83899636e-02  2.85340336e-01
 -3.07101986e-01 -9.92613197e-01  8.74256125e-02  1.78183527e-01
  1.46265314e-01 -9.92351860e-01  9.87581465e-01  5.67139972e-01
 -8.63144905e-01 -7.49082905e-01 -1.23974114e-01  2.11361883e-01
 -3.95421488e-01 -5.53147216e-01 -9.91046341e-01  7.42724807e-01
 -6.52601611e-01 -3.10865255e-01  6.49178485e-01 -9.86201349e-01
  6.17077703e-01 -8.07456709e-01 -1.44084627e-01 -9.76223480e-01
  7.40657353e-01  2.44037454e-01  2.21104630e-01 -3.69301300e-01
 -8.76091213e-01  6.15852887e-01  4.61502477e-01 -4.34822852e-01
 -6.21387125e-01  7.81625869e-01 -9.31511116e-01  7.85896410e-01
  9.35598435e-01  5.81171762e-01 -8.21277794e-01  7.76921676e-01
  9.50177789e-01  8.24387563e-01  5.57865755e-01  7.43085196e-01
 -4.28638941e-01  4.41192701e-01  2.41807196e-01]"
"(10, 0.5, 1, 0.15, 0.05)",114.5,111.0,117.0,1.91049731745428,7573.42775,6766.963399999999,8048.908200000001,386.87162821840093,"[-0.01538518 -0.10193329  0.03698111 -0.79327299  0.09620946 -0.02533967
 -0.81865225 -0.77892986 -0.25041007 -0.43879458  0.62914486 -0.65074202
  0.33318145  0.7969829  -0.05094134 -0.89411648  0.76033196  0.33691296
  0.41061244  0.25071305 -0.97944794  0.7052775  -0.1731918   0.99105397
 -0.24507147  0.28856108 -0.00321085 -0.3745812   0.90713283  0.42784575
 -0.39137002 -0.68440493 -0.03891143 -0.97565828  0.77498822 -0.47833357
  0.43851708 -0.54315661 -0.02449886  0.1260421   0.27418794  0.1465884
 -0.27986476  0.58452789 -0.81912757 -0.98784735 -0.56370383 -0.76844356
 -0.33050512  0.1204801   0.66420945 -0.49697583  0.63726764 -0.584067
  0.40742875  0.29908052  0.52190206 -0.10705391  0.50809877  0.8797773
 -0.685971   -0.15102837 -0.27120375  0.86365311 -0.30018397 -0.92324645
  0.28733902  0.87322083 -0.81974405 -0.45672617 -0.96340636 -0.74438701
  0.0988875   0.0928689   0.30664339  0.87048808  0.13600239  0.74698212
  0.74476975 -0.71262855 -0.11748535 -0.60726205  0.2600693   0.95942436
 -0.17836079  0.25428051 -0.0579505   0.6128928   0.77674349  0.27777566
 -0.23073741 -0.04764526  0.00541468 -0.94501743 -0.11609244 -0.16576605
  0.12383245  0.3113885  -0.29598234  0.61387424  0.18335863 -0.08546721
  0.9822319   0.8153168  -0.86275903  0.93924272  0.75269512 -0.04248194
  0.16166221 -0.911222    0.8698246   0.48569502  0.59943921 -0.93876138
 -0.29844419  0.32890033  0.73636415 -0.79139441 -0.93448993  0.12997828
 -0.81742805  0.51082345 -0.18761634 -0.22802259 -0.30633387 -0.21571566
 -0.74307796  0.26948135 -0.74894487  0.24776454 -0.04340149  0.70518903
 -0.30722137  0.86985412 -0.35683845  0.65611893  0.93468968 -0.11997055
 -0.07045711  0.29758886  0.5529079  -0.84709286 -0.8787162  -0.04618828
  0.88876131  0.11613819  0.54314227 -0.26404297  0.94409677  0.19796192
  0.0673503 ]"
"(20, 0.25, 0, 0.05, 0.15)",215.3,210.0,221.0,3.407345007480164,1186.1110299999998,1039.0273999999997,1341.8776999999998,90.60072162890377,"[ 0.57621512 -0.43478763 -0.15643634 -0.01786262 -0.0213314   0.39909531
  0.74802891 -0.78387648 -0.51535117  0.02485493  0.6443199  -0.08436073
  0.4311216  -0.80855842 -0.91573427  0.10299565  0.49938311 -0.03720103
 -0.35724408  0.13524189  0.79950347  0.36467421 -0.11393422 -0.61752542
  0.48708127  0.23291515  0.8548294  -0.8246563   0.75451139 -0.7335165
  0.23080061  0.17332027  0.61540337 -0.28298748  0.46427925 -0.72862509
  0.93175256 -0.59140327  0.61526784  0.37717128  0.66007382  0.8655892
 -0.5173358  -0.73273157  0.67587941 -0.33230609 -0.01003777 -0.24022853
 -0.21104193  0.16587142 -0.90180401  0.9024834  -0.96244533 -0.91913581
  0.31197674  0.2832121  -0.540342    0.79759676 -0.06541069  0.34267111
  0.63251826 -0.17569313 -0.56498008  0.11312589 -0.58262403  0.32948423
 -0.75544554 -0.18705646 -0.36153886  0.90776597  0.30502947  0.99982926
  0.33761851 -0.17965705  0.71508542 -0.26785063  0.95331342 -0.19713857
  0.36645295  0.07433888  0.43498376 -0.71951752 -0.51956691 -0.56700835
 -0.89357751 -0.58428291 -0.58369681  0.21691596  0.46808722 -0.58376072
 -0.3650644   0.46409592 -0.16234738  0.20513143  0.40746429  0.39502372
  0.61025534 -0.80015653  0.69337927 -0.02629553 -0.53933788 -0.96705259
 -0.03476299 -0.49422734 -0.9276631  -0.34078489 -0.15745402 -0.49946872
 -0.69620539  0.93606024 -0.62396087 -0.37289799 -0.9224895   0.47806145
 -0.70929992 -0.35982118  0.19092629 -0.43088277 -0.66869088  0.44558551
  0.10902415 -0.33360338 -0.68949318 -0.78432966 -0.60358886 -0.94839007
 -0.91334049  0.41127378  0.20890031  0.21088247  0.83220507  0.31902395
 -0.24679442 -0.65940224  0.90244716 -0.78851932  0.97628849  0.44493608
 -0.65769358  0.21204297 -0.10486935  0.49383105 -0.17885902  0.61357295
  0.90539197  0.92821992  0.94305775 -0.50217792 -0.1963993  -0.75136858
 -0.87914346]"
"(20, 0.25, 0, 0.15, 0.05)",154.2,148.0,160.0,3.54400902933387,7592.910580000001,7048.187800000001,7917.9141,242.80594607499188,"[ 0.57233069 -0.11142775 -0.09591892  0.02856399 -0.13603214 -0.10923894
  0.20229804 -0.97867083  0.20327787 -0.12277931  0.02729137 -0.43174572
 -0.86800278  0.65118062 -0.30729749  0.84310449  0.56505586 -0.06768693
 -0.92181331 -0.45861493 -0.41293903  0.62403681  0.44949803  0.93286886
 -0.61443113  0.36113361  0.42434805  0.35905709  0.18032011 -0.10530045
 -0.07099074 -0.95064578  0.94922082  0.34774908 -0.45393113 -0.4916352
  0.62508658 -0.54394384 -0.11832605 -0.80233313 -0.61751979  0.03758524
 -0.40510784  0.92835627  0.85762861  0.28340814  0.86380476  0.37375489
  0.44667883 -0.10815119  0.16147917 -0.28822947 -0.93553253 -0.58981433
  0.00854576 -0.01244623 -0.07402777 -0.46515607  0.41680767 -0.55669766
  0.0620191   0.60149351  0.92773277  0.55305155 -0.09833974 -0.34253253
 -0.87088222  0.70878588  0.6370183  -0.71557488  0.61064358  0.80998964
 -0.33027673  0.2777384   0.13137102 -0.5735745   0.87992095 -0.39503263
  0.34276232  0.80711993  0.52850573  0.14527905 -0.24846875 -0.99074654
  0.37830939 -0.93145988 -0.95131377  0.02476374  0.58220025 -0.70336557
  0.01575135  0.61274715 -0.06947897  0.2811294   0.01412188  0.88331968
  0.24329494  0.35881319 -0.86176902 -0.21733236  0.48498796  0.90347822
 -0.30786937 -0.8116822   0.99427461 -0.34643954 -0.69441886  0.49621299
  0.16435661 -0.77755213  0.44129992  0.36319104  0.81787161  0.08498737
  0.87308325  0.81430122  0.22543259  0.52032763 -0.7033657  -0.58984623
 -0.19950841 -0.29070468 -0.83755144  0.31675439  0.27985356 -0.47846018
  0.8301379   0.56933724 -0.96881505 -0.41645275  0.74130501  0.55922754
  0.46750033 -0.46504603  0.93970177  0.46636406  0.96313421 -0.88517967
  0.49471537 -0.38736672  0.38074161  0.93461658  0.92789549 -0.49213208
  0.27969558 -0.90760561 -0.19402156 -0.17821952  0.93795005  0.33619598
 -0.9855464 ]"
